transaction_date,transaction_time,product_type,product_category,product_name,product_price,discount_amount,sales_amount,quantity
2024-08-29,14:17:22.0000000,Physical Good,Figurines,SP - Gold Hat,48.579999999999998,-34.670000000000002,13.91,1
2024-08-29,14:17:22.0000000,Physical Good,Figurines,Carrot,34.009999999999998,-24.27,9.7400000000000002,1
2024-08-29,14:17:22.0000000,Physical Good,Figurines,SP - Gold Hat,48.579999999999998,-34.670000000000002,13.91,1
2024-08-29,14:17:22.0000000,Physical Good,Figurines,Holder - Lucky Cat 2,48.590000000000003,-34.68,13.91,1
2024-08-29,13:48:59.0000000,Physical Good,Figurines,Couple – Resting Bear,51.439999999999998,-16.5,34.939999999999998,1
2024-08-28,22:06:25.0000000,Physical Good,Beverages,Drink - Banana Milk,3.5800000000000001,-1.8799999999999999,1.7,1
2024-08-28,19:49:54.0000000,Physical Good,Figurines,SP - Umbrella,56.119999999999997,-18,38.119999999999997,1
2024-08-28,14:44:27.0000000,Physical Good,Figurines,SP - Cat,41.469999999999999,-6.75,34.719999999999999,1
2024-08-28,14:43:46.0000000,Physical Good,Refund,New Product,-36.859999999999999,6,-30.859999999999999,-1
2024-08-28,14:38:26.0000000,Physical Good,Figurines,New Product,36.859999999999999,-6,30.859999999999999,1
2024-08-28,14:38:26.0000000,Physical Good,Figurines,SP - Rosy,41.460000000000001,-6.75,34.710000000000001,1
2024-08-28,14:38:26.0000000,Physical Good,Beverages,Drink - Lipton PEACH,4.54,0,4.54,1
2024-08-28,14:20:56.0000000,Physical Good,Figurines,Dor - Bat,46.82,-15,31.82,1
2024-08-28,14:20:56.0000000,Physical Good,Figurines,Piggy - Queen,37.450000000000003,-12,25.449999999999999,1
2024-08-28,14:11:01.0000000,Physical Good,Figurines,Carrot,32.740000000000002,-10.5,22.239999999999998,1
2024-08-28,14:10:28.0000000,Physical Good,Figurines,Rabbit - Glasses,37.409999999999997,-12,25.41,1
2024-08-28,14:10:28.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-28,14:09:52.0000000,Physical Good,Figurines,Larva - Small A,25.25,-8.0999999999999996,17.149999999999999,1
2024-08-28,13:52:37.0000000,Service,Service,Repeat painting,9.0800000000000001,0,9.0800000000000001,1
2024-08-28,13:05:34.0000000,Physical Good,Beverages,Drink - Red Bull,4.54,0,4.54,1
2024-08-28,13:05:34.0000000,Physical Good,Beverages,Drink - FANTA,2.7200000000000002,0,2.7200000000000002,1
2024-08-28,13:05:08.0000000,Physical Good,Figurines,Fox - Nine Tailed,50.68,-8.25,42.43,1
2024-08-28,13:05:08.0000000,Physical Good,Figurines,SP - Gold Hat,46.079999999999998,-7.5,38.579999999999998,1
2024-08-27,22:25:48.0000000,Physical Good,Beverages,Drink - Banana Milk,3.5800000000000001,-1.8799999999999999,1.7,1
2024-08-27,20:34:03.0000000,Physical Good,Figurines,Raws - Furry,45.380000000000003,0,45.380000000000003,1
2024-08-27,20:34:03.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-27,19:43:47.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-27,19:36:19.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-27,19:24:38.0000000,Physical Good,Figurines,Couple – Resting Bear,51.439999999999998,-16.5,34.939999999999998,1
2024-08-27,19:24:38.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-27,18:17:30.0000000,Physical Good,Beverages,Drink - Yellow Red Bull,4.7699999999999996,-2.5,2.27,1
2024-08-27,17:56:30.0000000,Cash Payment,Beverages,Drink - 0 Degree Iced Tea,4.5,-4.5,0,1
2024-08-27,17:34:13.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-27,17:33:49.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-27,17:06:03.0000000,Physical Good,Accessories,Take-home kit,2.7200000000000002,0,2.7200000000000002,1
2024-08-27,16:42:23.0000000,Physical Good,Figurines,Kuro - Princess,42.090000000000003,-13.5,28.59,1
2024-08-27,16:41:32.0000000,Physical Good,Figurines,Pat,37.409999999999997,-12,25.41,1
2024-08-27,16:40:34.0000000,Physical Good,Figurines,Holder - Lucky Cat,45.380000000000003,0,45.380000000000003,1
2024-08-27,16:23:42.0000000,Physical Good,Beverages,Drink - 0 Degree Iced Tea,4.29,-2.25,2.04,1
2024-08-27,15:05:30.0000000,Physical Good,Figurines,Fox - Nine Tailed,49.920000000000002,0,49.920000000000002,1
2024-08-27,15:02:17.0000000,Physical Good,Figurines,Larva - Small B,24.510000000000002,0,24.510000000000002,1
2024-08-27,14:54:30.0000000,Physical Good,Figurines,Couple – Resting Bear,50.68,-8.25,42.43,1
2024-08-27,14:51:09.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-27,14:50:58.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-27,14:17:56.0000000,Physical Good,Figurines,Holder - Lucky Cat,46.770000000000003,-15,31.77,1
2024-08-27,14:15:56.0000000,Physical Good,Figurines,Dor,37.409999999999997,-12,25.41,1
2024-08-27,13:49:16.0000000,Physical Good,Figurines,Couple - Loving Bear,51.5,-16.5,35,1
2024-08-27,13:47:58.0000000,Physical Good,Refund,Dino - Baby,-37.450000000000003,12,-25.449999999999999,-1
2024-08-27,13:47:58.0000000,Physical Good,Refund,Rabbit - Carrot,-32.299999999999997,5.25,-27.050000000000001,-1
2024-08-27,13:44:57.0000000,Physical Good,Figurines,Dino - Baby,37.450000000000003,-12,25.449999999999999,1
2024-08-27,13:44:57.0000000,Physical Good,Figurines,Rabbit - Carrot,32.299999999999997,-5.25,27.050000000000001,1
2024-08-27,13:23:53.0000000,Cash Payment,Beverages,Drink - WATER,3,-3,0,1
2024-08-27,13:17:36.0000000,Cash Payment,Beverages,Drink - Yellow Red Bull,5,-5,0,1
2024-08-27,12:45:18.0000000,Physical Good,Figurines,Holder - Lucky Cat,46.770000000000003,-15,31.77,1
2024-08-27,12:45:18.0000000,Physical Good,Figurines,Fox - Nine Tailed,51.439999999999998,-16.5,34.939999999999998,1
2024-08-27,12:45:18.0000000,Physical Good,Figurines,SP - Gold Hat,45.380000000000003,0,45.380000000000003,1
2024-08-27,12:26:34.0000000,Physical Good,Figurines,Rabbit - Happy Sleepy,36.859999999999999,-6,30.859999999999999,1
2024-08-27,12:26:34.0000000,Physical Good,Figurines,Dino - Baby,36.859999999999999,-6,30.859999999999999,1
2024-08-26,20:33:28.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-08-26,19:04:14.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-26,18:28:47.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-08-26,17:37:42.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-08-26,17:29:38.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-26,17:28:01.0000000,Physical Good,Figurines,Holder - Lucky Cat,46.82,-15,31.82,1
2024-08-26,17:22:28.0000000,Physical Good,Figurines,Dino - Baby,37.409999999999997,-12,25.41,1
2024-08-26,17:17:43.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-08-26,17:03:18.0000000,Physical Good,Figurines,Rabbit – Fish,36.310000000000002,0,36.310000000000002,1
2024-08-26,15:47:03.0000000,Physical Good,Figurines,Kuro - Princess,42.090000000000003,-13.5,28.59,1
2024-08-26,15:46:03.0000000,Service,Service,Repeat painting,9.0899999999999999,0,9.0899999999999999,1
2024-08-26,15:45:44.0000000,Physical Good,Figurines,Fox - Nine Tailed,50,0,50,1
2024-08-26,15:44:59.0000000,Physical Good,Figurines,Couple - Banana,51.5,-16.5,35,1
2024-08-26,15:38:58.0000000,Physical Good,Figurines,Bear Stick - Heart,42.090000000000003,-13.5,28.59,1
2024-08-26,15:08:33.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-26,15:07:39.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-26,14:47:22.0000000,Physical Good,Beverages,Drink - WATER,2.7200000000000002,0,2.7200000000000002,1
2024-08-26,14:30:27.0000000,Physical Good,Figurines,Astronaut - Waving,32.740000000000002,-10.5,22.239999999999998,1
2024-08-26,14:30:27.0000000,Physical Good,Figurines,Fox - Nine Tailed,51.439999999999998,-16.5,34.939999999999998,1
2024-08-26,13:50:06.0000000,Physical Good,Figurines,Couple - Banana,51.439999999999998,-16.5,34.939999999999998,1
2024-08-26,13:48:48.0000000,Physical Good,Figurines,Astronaut,31.77,0,31.77,1
2024-08-26,13:46:19.0000000,Physical Good,Figurines,Bear - Honey,36.859999999999999,-6,30.859999999999999,1
2024-08-26,13:45:21.0000000,Physical Good,Figurines,Rabbit – Fish,36.909999999999997,-6,30.91,1
2024-08-26,13:36:32.0000000,Physical Good,Figurines,Bear - Honey,36.859999999999999,-6,30.859999999999999,1
2024-08-26,13:36:32.0000000,Physical Good,Figurines,Puppy,36.859999999999999,-6,30.859999999999999,1
2024-08-26,12:47:48.0000000,Physical Good,Figurines,SP - Hair Clips,46.82,-15,31.82,1
2024-08-26,12:47:24.0000000,Physical Good,Figurines,Piggy – Happy,37.409999999999997,-12,25.41,1
2024-08-26,12:46:52.0000000,Physical Good,Figurines,Piggy - Birthday,37.450000000000003,-12,25.449999999999999,1
2024-08-26,11:55:42.0000000,Physical Good,Beverages,Drink - 0 Degree Iced Tea,4.29,-2.25,2.04,1
2024-08-25,22:42:29.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-25,22:42:29.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-25,22:42:29.0000000,Service,Service,Gloss Varnish,4.5300000000000002,0,4.5300000000000002,1
2024-08-25,20:30:00.0000000,Cash Payment,Beverages,Drink - Red Bull,5,-5,0,1
2024-08-25,20:20:27.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-25,19:22:55.0000000,Physical Good,Figurines,Couple - Lucky Cat,49.920000000000002,0,49.920000000000002,1
2024-08-25,18:01:17.0000000,Physical Good,Figurines,Holder - Lucky Cat,45.380000000000003,0,45.380000000000003,1
2024-08-25,18:00:44.0000000,Physical Good,Figurines,Dino - Baby,36.310000000000002,0,36.310000000000002,1
2024-08-25,17:51:49.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-25,17:42:12.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-25,17:34:20.0000000,Physical Good,Beverages,Drink - COKE,5.4400000000000004,0,5.4400000000000004,2
2024-08-25,17:34:20.0000000,Physical Good,Beverages,Drink - FANTA,2.73,0,2.73,1
2024-08-25,17:34:20.0000000,Physical Good,Beverages,Drink - VANILLA COKE,2.7200000000000002,0,2.7200000000000002,1
2024-08-25,17:27:20.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-08-25,17:25:34.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-25,17:21:49.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-08-25,17:13:39.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-25,17:13:39.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-25,17:08:12.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-25,16:57:55.0000000,Physical Good,Figurines,Bear - Honey,36.299999999999997,0,36.299999999999997,1
2024-08-25,16:57:55.0000000,Physical Good,Figurines,Piggy – Bottle,36.310000000000002,0,36.310000000000002,1
2024-08-25,16:26:11.0000000,Physical Good,Figurines,Couple – Resting Bear,52.229999999999997,-25,27.23,1
2024-08-25,16:25:49.0000000,Physical Good,Figurines,Superhero - Purple Dude,45.380000000000003,0,45.380000000000003,1
2024-08-25,16:25:22.0000000,Physical Good,Figurines,Kuro – Magician Hat,40.840000000000003,0,40.840000000000003,1
2024-08-25,16:24:29.0000000,Physical Good,Figurines,SP - Gold Hat,45.380000000000003,0,45.380000000000003,1
2024-08-25,16:19:47.0000000,Physical Good,Figurines,Rabbit - Ice Cream,38.439999999999998,-23.079999999999998,15.359999999999999,1
2024-08-25,16:19:47.0000000,Physical Good,Figurines,Dor - Fal,48.039999999999999,-28.84,19.199999999999999,1
2024-08-25,16:19:47.0000000,Physical Good,Figurines,Bear - Honey,38.439999999999998,-23.079999999999998,15.359999999999999,1
2024-08-25,15:51:23.0000000,Physical Good,Figurines,Bear Stick - Heart,40.840000000000003,0,40.840000000000003,1
2024-08-25,14:58:24.0000000,Physical Good,Figurines,Raws - Furry,45.380000000000003,0,45.380000000000003,1
2024-08-25,14:58:07.0000000,Physical Good,Figurines,Dino - Baby,36.310000000000002,0,36.310000000000002,1
2024-08-25,14:51:14.0000000,Physical Good,Figurines,Puppy,36.310000000000002,0,36.310000000000002,1
2024-08-25,14:49:47.0000000,Physical Good,Figurines,Dino - Baby,36.359999999999999,0,36.359999999999999,1
2024-08-25,14:42:39.0000000,Physical Good,Figurines,Rabbit - Happy Sleepy,76.959999999999994,-47.060000000000002,29.899999999999999,2
2024-08-25,14:42:39.0000000,Physical Good,Figurines,SP - Hair Clips,48.100000000000001,-29.41,18.690000000000001,1
2024-08-25,14:42:39.0000000,Physical Good,Figurines,Rabbit – Fish,76.950000000000003,-47.060000000000002,29.890000000000001,2
2024-08-25,14:42:39.0000000,Physical Good,Figurines,Dino - Disco,43.289999999999999,-26.469999999999999,16.82,1
2024-08-25,14:40:30.0000000,Physical Good,Figurines,Rabbit - Carrot,31.82,0,31.82,1
2024-08-25,14:38:08.0000000,Physical Good,Beverages,Drink - Milkis,5.4500000000000002,0,5.4500000000000002,2
2024-08-25,14:34:19.0000000,Physical Good,Beverages,Drink - SPRITE,2.7200000000000002,0,2.7200000000000002,1
2024-08-25,14:03:52.0000000,Physical Good,Figurines,Dino - Baby,36.310000000000002,0,36.310000000000002,1
2024-08-25,14:03:31.0000000,Physical Good,Figurines,Holder - Lucky Cat,45.380000000000003,0,45.380000000000003,1
2024-08-25,14:02:40.0000000,Physical Good,Beverages,Drink - FANTA,2.7200000000000002,0,2.7200000000000002,1
2024-08-25,14:02:40.0000000,Physical Good,Beverages,Drink - COKE ZERO,2.73,0,2.73,1
2024-08-25,13:53:37.0000000,Physical Good,Figurines,Rabbit – Broccoli,36.310000000000002,0,36.310000000000002,1
2024-08-25,13:53:37.0000000,Physical Good,Figurines,Raws - Furry,45.380000000000003,0,45.380000000000003,1
2024-08-25,13:52:07.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-25,13:42:58.0000000,Physical Good,Figurines,Bear Holder - C,117.98999999999999,0,117.98999999999999,2
2024-08-25,13:40:53.0000000,Physical Good,Figurines,Kuro - Bowtied,40.840000000000003,0,40.840000000000003,1
2024-08-25,13:40:53.0000000,Physical Good,Figurines,Rabbit - Glasses,36.310000000000002,0,36.310000000000002,1
2024-08-25,13:40:53.0000000,Physical Good,Beverages,Drink - WATER,2.7200000000000002,0,2.7200000000000002,1
2024-08-25,13:30:12.0000000,Physical Good,Figurines,Fox - Nine Tailed,52.590000000000003,-28.949999999999999,23.640000000000001,1
2024-08-25,13:30:12.0000000,Physical Good,Figurines,Rabbit - Beannie,38.25,-21.050000000000001,17.199999999999999,1
2024-08-25,12:04:41.0000000,Physical Good,Figurines,Couple - Loving Bear,49.920000000000002,0,49.920000000000002,1
2024-08-25,11:45:13.0000000,Physical Good,Figurines,New Product,9.0800000000000001,0,9.0800000000000001,1
2024-08-25,11:42:46.0000000,Physical Good,Figurines,Strawberry Bear,40.840000000000003,0,40.840000000000003,1
2024-08-25,11:42:46.0000000,Physical Good,Figurines,Bear Stick - Rainbow Heart,40.840000000000003,0,40.840000000000003,1
2024-08-25,11:42:46.0000000,Physical Good,Figurines,Cat - Lady,36.310000000000002,0,36.310000000000002,1
2024-08-24,23:01:04.0000000,Physical Good,Accessories,Take-home kit,2.73,0,2.73,1
2024-08-24,22:35:59.0000000,Cash Payment,Figurines,Astro Boy,45,-45,0,1
2024-08-24,22:23:52.0000000,Cash Payment,Figurines,Astronaut - Waving,35,-35,0,1
2024-08-24,22:22:12.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-24,22:22:12.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-24,20:58:30.0000000,Cash Payment,Figurines,Holder - Lucky Cat,50,-50,0,1
2024-08-24,20:56:30.0000000,Physical Good,Beverages,Drink - Banana Milk,3.4100000000000001,0,3.4100000000000001,1
2024-08-24,20:56:30.0000000,Physical Good,Beverages,Drink - Milkis,2.7200000000000002,0,2.7200000000000002,1
2024-08-24,20:54:28.0000000,Physical Good,Figurines,Lion King,36.310000000000002,0,36.310000000000002,1
2024-08-24,20:53:56.0000000,Physical Good,Figurines,Couple – Resting Bear,49.920000000000002,0,49.920000000000002,1
2024-08-24,20:53:56.0000000,Physical Good,Beverages,Drink - Milkis,2.7200000000000002,0,2.7200000000000002,1
2024-08-24,20:51:52.0000000,Cash Payment,Figurines,Larva - Small B,27,-27,0,1
2024-08-24,20:28:50.0000000,Physical Good,Figurines,Rabbit – Fish,36.310000000000002,0,36.310000000000002,1
2024-08-24,20:28:11.0000000,Physical Good,Figurines,Couple - Rabbit,49.920000000000002,0,49.920000000000002,1
2024-08-24,19:40:58.0000000,Cash Payment,Figurines,Larva - Small B,27,-27,0,1
2024-08-24,19:39:49.0000000,Physical Good,Beverages,Drink - WATER,2.73,0,2.73,1
2024-08-24,19:39:35.0000000,Cash Payment,Figurines,Holder - Lucky Cat,50,-50,0,1
2024-08-24,19:27:24.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-24,19:27:24.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-24,19:07:41.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-24,18:43:34.0000000,Cash Payment,Figurines,Lion King,40,-40,0,1
2024-08-24,18:33:57.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-24,17:28:16.0000000,Physical Good,Figurines,Rabbit - Glasses,74.819999999999993,-24,50.82,2
2024-08-24,17:28:16.0000000,Physical Good,Figurines,Apple Baby,32.740000000000002,-10.5,22.239999999999998,1
2024-08-24,17:25:50.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-24,17:22:10.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-24,16:57:16.0000000,Physical Good,Figurines,Astro Bear,45.380000000000003,0,45.380000000000003,1
2024-08-24,16:57:16.0000000,Physical Good,Figurines,Puppy,36.310000000000002,0,36.310000000000002,1
2024-08-24,16:56:43.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-24,16:44:00.0000000,Physical Good,Figurines,Astronaut,31.77,0,31.77,1
2024-08-24,16:36:22.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-24,16:19:39.0000000,Physical Good,Figurines,Astronaut - Waving,31.77,0,31.77,1
2024-08-24,15:29:26.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-24,15:27:10.0000000,Physical Good,Figurines,Rabbit - Asian Costume,38.609999999999999,-25,13.609999999999999,1
2024-08-24,15:26:41.0000000,Physical Good,Figurines,Dor - Captain US,47.689999999999998,-25,22.690000000000001,1
2024-08-24,15:25:46.0000000,Physical Good,Figurines,Fox - Nine Tailed,52.229999999999997,-25,27.23,1
2024-08-24,15:16:08.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-08-24,15:14:16.0000000,Service,Service,Gloss Varnish,18.149999999999999,0,18.149999999999999,4
2024-08-24,15:04:57.0000000,Physical Good,Figurines,Rabbit - Happy Sleepy,36.359999999999999,0,36.359999999999999,1
2024-08-24,15:04:57.0000000,Physical Good,Figurines,Dino - Baby,36.369999999999997,0,36.369999999999997,1
2024-08-24,15:04:57.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-24,15:04:57.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-08-24,15:02:20.0000000,Physical Good,Figurines,Lion King,38.609999999999999,-25,13.609999999999999,1
2024-08-24,15:01:51.0000000,Physical Good,Figurines,Fox - Nine Tailed,52.229999999999997,-25,27.23,1
2024-08-24,14:45:39.0000000,Physical Good,Figurines,Couple - Rabbit,49.920000000000002,0,49.920000000000002,1
2024-08-24,14:35:07.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-24,14:34:52.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-08-24,14:08:46.0000000,Physical Good,Figurines,Rabbit - Happy Sleepy,38.619999999999997,-25,13.619999999999999,1
2024-08-24,14:08:46.0000000,Physical Good,Figurines,Rabbit - Glasses,38.609999999999999,-25,13.609999999999999,1
2024-08-24,14:07:37.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-08-24,13:58:43.0000000,Physical Good,Figurines,Couple - Loving Bear,49.920000000000002,0,49.920000000000002,1
2024-08-24,13:56:57.0000000,Physical Good,Figurines,Piggy - Birthday,38.640000000000001,-25,13.640000000000001,1
2024-08-24,13:56:01.0000000,Physical Good,Figurines,Chicken Mama,38.640000000000001,-25,13.640000000000001,1
